Airline,AirlineID,SourceAirport,SourceAirportID,DestinationAirport,DestinationAirportID,Codeshare,Stops,Equipment,AirportID,Name,City,Country,Latitude,Longitude,Altitude,Timezone,DST,Tz
EY,2222,AUH,2179,KHI,2206,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,KRT,1175,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,KTM,3125,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,KUL,3304,,0,332 77W,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,KWI,2176,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,LCA,1197,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,LHE,2207,,0,320 346 332 345 77W,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,LHR,507,,0,77W 346 345,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,LOS,273,,0,332,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,MAA,3144,,0,321 320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,MAN,478,,0,332 77W,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,MCT,2194,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,MED,2074,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,MEL,3339,,0,77W,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,MLE,3156,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,MNL,2397,,0,77W,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,MSQ,2954,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,MUC,346,,0,346 345 333,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,MXP,1524,,0,332,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,NBO,4059,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,NRT,2279,,0,332,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,ORD,3830,,0,77W,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,PEK,3364,,0,332,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,PEW,2219,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,PVG,3406,,0,333,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,RUH,2082,,0,320 333 332 77W,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,SAH,3980,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,SEZ,994,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,SGN,3205,,0,333 332,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,SIN,3316,,0,332,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,SYD,3361,,0,77W 346,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,TRV,3153,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,TSE,2910,,0,320,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,TXL,351,Y,0,332,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,AUH,2179,YYZ,193,,0,77W,AUH,OMAA,24.433000564575195,54.651100158691406,88.0,4.0,U,Asia/Dubai,airport,OurAirports
EY,2222,BAH,2057,AUH,2179,,0,320 333 346,BAH,OBBI,26.27079963684082,50.63359832763672,6.0,3.0,U,Asia/Bahrain,airport,OurAirports
EY,2222,BEY,2177,AUH,2179,,0,320,BEY,OLBA,33.820899963378906,35.488399505615234,87.0,2.0,E,Asia/Beirut,airport,OurAirports
EY,2222,BKK,3885,AUH,2179,,0,77W,BKK,VTBS,13.681099891662598,100.74700164794922,5.0,7.0,U,Asia/Bangkok,airport,OurAirports
EY,2222,BKK,3885,CNX,3931,Y,0,319 320,BKK,VTBS,13.681099891662598,100.74700164794922,5.0,7.0,U,Asia/Bangkok,airport,OurAirports
EY,2222,BKK,3885,HKG,3077,Y,0,330,BKK,VTBS,13.681099891662598,100.74700164794922,5.0,7.0,U,Asia/Bangkok,airport,OurAirports
EY,2222,BKK,3885,HKT,3179,Y,0,320,BKK,VTBS,13.681099891662598,100.74700164794922,5.0,7.0,U,Asia/Bangkok,airport,OurAirports
EY,2222,BKK,3885,KBV,3174,Y,0,320 319,BKK,VTBS,13.681099891662598,100.74700164794922,5.0,7.0,U,Asia/Bangkok,airport,OurAirports
EY,2222,BKK,3885,LPQ,3115,Y,0,AT7 319,BKK,VTBS,13.681099891662598,100.74700164794922,5.0,7.0,U,Asia/Bangkok,airport,OurAirports
EY,2222,BKK,3885,MDL,3222,Y,0,320,BKK,VTBS,13.681099891662598,100.74700164794922,5.0,7.0,U,Asia/Bangkok,airport,OurAirports
EY,2222,BNE,3320,SIN,3316,,0,332,BNE,YBBN,-27.38419914245605,153.11700439453125,13.0,10.0,N,Australia/Brisbane,airport,OurAirports
EY,2222,BOM,2997,AUH,2179,,0,346 320,BOM,VABB,19.0886993408,72.8678970337,39.0,5.5,N,Asia/Calcutta,airport,OurAirports
EY,2222,BOM,2997,HKG,3077,,0,777,BOM,VABB,19.0886993408,72.8678970337,39.0,5.5,N,Asia/Calcutta,airport,OurAirports
EY,2222,BSR,2234,AUH,2179,,0,320,BSR,ORMM,30.54910087585449,47.66210174560547,11.0,3.0,U,Asia/Baghdad,airport,OurAirports
EY,2222,CGK,3275,AUH,2179,,0,77W 332,CGK,WIII,-6.1255698204,106.65599823,34.0,7.0,N,Asia/Jakarta,airport,OurAirports
EY,2222,CGK,3275,HKG,3077,Y,0,330,CGK,WIII,-6.1255698204,106.65599823,34.0,7.0,N,Asia/Jakarta,airport,OurAirports
EY,2222,CGK,3275,PER,3351,Y,0,737,CGK,WIII,-6.1255698204,106.65599823,34.0,7.0,N,Asia/Jakarta,airport,OurAirports
EY,2222,CMB,3024,AUH,2179,,0,320,CMB,VCBI,7.180759906768799,79.88410186767578,30.0,5.5,U,Asia/Colombo,airport,OurAirports
EY,2222,COK,3136,AUH,2179,,0,320,COK,VOCI,10.152,76.401901,30.0,5.5,N,Asia/Calcutta,airport,OurAirports
EY,2222,DAC,3076,AUH,2179,,0,77W,DAC,VGZR,23.843347,90.397783,30.0,6.0,U,Asia/Dhaka,airport,OurAirports
EY,2222,DMM,2064,AUH,2179,,0,320 319,DMM,OEDF,26.471200942993164,49.79790115356445,72.0,3.0,U,Asia/Riyadh,airport,OurAirports
EY,2222,DOH,11051,AUH,2179,,0,320 319,DOH,OTHH,25.273056,51.608056,13.0,3.0,N,\N,airport,OurAirports
EY,2222,EWR,3494,BRU,302,,0,330,EWR,KEWR,40.692501068115234,-74.168701171875,18.0,-5.0,A,America/New_York,airport,OurAirports
EY,2222,FCO,1555,AUH,2179,Y,0,330,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
EY,2222,FCO,1555,BUD,1489,Y,0,320,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
EY,2222,FCO,1555,MLA,1606,Y,0,32S,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
EY,2222,FCO,1555,OTP,1657,Y,0,319,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
EY,2222,FCO,1555,ZRH,1678,Y,0,EMJ,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
EY,2222,HKG,3077,AUH,2179,Y,0,332,HKG,VHHH,22.308901,113.915001,28.0,8.0,U,Asia/Hong_Kong,airport,OurAirports
EY,2222,HKG,3077,BKK,3885,Y,0,330,HKG,VHHH,22.308901,113.915001,28.0,8.0,U,Asia/Hong_Kong,airport,OurAirports
EY,2222,HKG,3077,BOM,2997,,0,777,HKG,VHHH,22.308901,113.915001,28.0,8.0,U,Asia/Hong_Kong,airport,OurAirports
EY,2222,HKG,3077,CGK,3275,Y,0,330,HKG,VHHH,22.308901,113.915001,28.0,8.0,U,Asia/Hong_Kong,airport,OurAirports
EY,2222,HKG,3077,DEL,3093,,0,330 777,HKG,VHHH,22.308901,113.915001,28.0,8.0,U,Asia/Hong_Kong,airport,OurAirports
EY,2222,HKT,3179,AUH,2179,Y,0,332,HKT,VTSP,8.1132,98.316902,82.0,7.0,U,Asia/Bangkok,airport,OurAirports
EY,2222,HKT,3179,BKK,3885,Y,0,32S 320,HKT,VTSP,8.1132,98.316902,82.0,7.0,U,Asia/Bangkok,airport,OurAirports
EY,2222,ICN,3930,AUH,2179,,0,345 346,ICN,RKSI,37.46910095214844,126.45099639892578,23.0,9.0,U,Asia/Seoul,airport,OurAirports
EY,2222,JED,2072,AUH,2179,,0,77W,JED,OEJN,21.6796,39.156502,48.0,3.0,U,Asia/Riyadh,airport,OurAirports
EY,2222,JFK,3797,AUH,2179,,0,77W,JFK,KJFK,40.63980103,-73.77890015,13.0,-5.0,A,America/New_York,airport,OurAirports
EY,2222,JFK,3797,CDG,1382,Y,0,763 757,JFK,KJFK,40.63980103,-73.77890015,13.0,-5.0,A,America/New_York,airport,OurAirports
EY,2222,JFK,3797,LAS,3877,Y,0,738,JFK,KJFK,40.63980103,-73.77890015,13.0,-5.0,A,America/New_York,airport,OurAirports
EY,2222,JFK,3797,MSY,3861,Y,0,E90 320,JFK,KJFK,40.63980103,-73.77890015,13.0,-5.0,A,America/New_York,airport,OurAirports
EY,2222,KBV,3174,BKK,3885,Y,0,320 319,KBV,VTSG,8.09912014008,98.9861984253,82.0,7.0,U,Asia/Bangkok,airport,OurAirports
EY,2222,KUL,3304,AUH,2179,,0,332 77W,KUL,WMKK,2.745579957962,101.70999908447,69.0,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
EY,2222,LCA,1197,AUH,2179,,0,320,LCA,LCLK,34.875099182128906,33.624900817871094,8.0,2.0,E,Asia/Nicosia,airport,OurAirports
EY,2222,LHR,507,AUH,2179,,0,77W 346 345,LHR,EGLL,51.4706,-0.461941,83.0,0.0,E,Europe/London,airport,OurAirports
EY,2222,MAA,3144,AUH,2179,,0,321 320,MAA,VOMM,12.990005493164062,80.16929626464844,52.0,5.5,N,Asia/Calcutta,airport,OurAirports
EY,2222,MCT,2194,AUH,2179,,0,320,MCT,OOMS,23.593299865722656,58.284400939941406,48.0,4.0,U,Asia/Muscat,airport,OurAirports
EY,2222,MLE,3156,AUH,2179,,0,320,MLE,VRMM,4.191830158233643,73.52909851074219,6.0,5.0,U,Indian/Maldives,airport,OurAirports
EY,2222,MLE,3156,HRI,8949,Y,0,32S,MLE,VRMM,4.191830158233643,73.52909851074219,6.0,5.0,U,Indian/Maldives,airport,OurAirports
EY,2222,MNL,2397,AUH,2179,,0,77W,MNL,RPLL,14.5086,121.019997,75.0,8.0,N,Asia/Manila,airport,OurAirports
EY,2222,MRS,1353,CDG,1382,Y,0,319,MRS,LFML,43.439271922,5.22142410278,74.0,1.0,E,Europe/Paris,airport,OurAirports
EY,2222,MSY,3861,JFK,3797,Y,0,E90 320,MSY,KMSY,29.99340057373047,-90.25800323486328,4.0,-6.0,A,America/Chicago,airport,OurAirports
EY,2222,NGO,3942,PEK,3364,,0,332,NGO,RJGG,34.8583984375,136.80499267578125,15.0,9.0,U,Asia/Tokyo,airport,OurAirports
EY,2222,PER,3351,CGK,3275,Y,0,737,PER,YPPH,-31.94029998779297,115.96700286865234,67.0,8.0,N,Australia/Perth,airport,OurAirports
EY,2222,PVG,3406,AUH,2179,,0,333,PVG,ZSPD,31.143400192260746,121.80500030517578,13.0,8.0,U,Asia/Shanghai,airport,OurAirports
EY,2222,SEZ,994,AUH,2179,,0,320,SEZ,FSIA,-4.67434,55.521801,10.0,4.0,U,Indian/Mahe,airport,OurAirports
EY,2222,SGN,3205,AUH,2179,,0,333 332,SGN,VVTS,10.8187999725,106.652000427,33.0,7.0,U,Asia/Saigon,airport,OurAirports
EY,2222,SIN,3316,AUH,2179,,0,332,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
EY,2222,SIN,3316,BNE,3320,,0,332,SIN,WSSS,1.35019,103.994003,22.0,8.0,N,Asia/Singapore,airport,OurAirports
EY,2222,SYD,3361,AUH,2179,,0,346 77W,SYD,YSSY,-33.94609832763672,151.177001953125,21.0,10.0,O,Australia/Sydney,airport,OurAirports
EY,2222,TRV,3153,AUH,2179,,0,320,TRV,VOTV,8.48211956024,76.9200973511,15.0,5.5,N,Asia/Calcutta,airport,OurAirports
F2,2409,LAU,1144,WIL,1147,,0,DH8,LAU,HKLU,-2.252419948577881,40.91310119628906,20.0,3.0,U,Africa/Nairobi,airport,OurAirports
F5,21012,CAB,946,LAD,951,,0,AT7,CAB,FNCA,-5.59699010848999,12.188400268554688,66.0,1.0,N,Africa/Luanda,airport,OurAirports
F5,21012,SZA,958,LAD,951,,0,AT7,SZA,FNSO,-6.141089916229248,12.371800422668455,15.0,1.0,N,Africa/Luanda,airport,OurAirports
F7,2420,AMS,580,LEJ,348,,0,S20,AMS,EHAM,52.308601,4.76389,-11.0,1.0,E,Europe/Amsterdam,airport,OurAirports
F7,2420,CTA,1509,LMP,1510,Y,0,AT7,CTA,LICC,37.466801,15.0664,39.0,1.0,E,Europe/Rome,airport,OurAirports
F7,2420,FCO,1555,BZO,1536,,0,S20,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
F7,2420,FCO,1555,GVA,1665,,0,AT7,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
F7,2420,LMP,1510,CTA,1509,Y,0,AT7,LMP,LICD,35.497898,12.6181,70.0,1.0,E,Europe/Rome,airport,OurAirports
F7,2420,LMP,1510,PMO,1512,Y,0,AT7,LMP,LICD,35.497898,12.6181,70.0,1.0,E,Europe/Rome,airport,OurAirports
F7,2420,PMO,1512,LMP,1510,Y,0,AT7,PMO,LICJ,38.175999,13.091,65.0,1.0,E,Europe/Rome,airport,OurAirports
F7,2420,PMO,1512,PNL,1511,,0,AT7,PMO,LICJ,38.175999,13.091,65.0,1.0,E,Europe/Rome,airport,OurAirports
F7,2420,TPS,1515,PNL,1511,,0,AT7,TPS,LICT,37.9114,12.488,25.0,1.0,E,Europe/Rome,airport,OurAirports
F9,2468,CUN,1852,CLE,3486,,0,320,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
F9,2468,CUN,1852,DEN,3751,,0,320,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
F9,2468,CUN,1852,MCI,3458,,0,319,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
F9,2468,CUN,1852,PHL,3752,,0,320,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
F9,2468,CUN,1852,PIT,3570,,0,320,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
F9,2468,CUN,1852,STL,3678,,0,320,CUN,MMUN,21.036500930800003,-86.8770980835,22.0,-5.0,S,America/Cancun,airport,OurAirports
F9,2468,CZM,1800,DEN,3751,,0,319,CZM,MMCZ,20.52239990234375,-86.92559814453125,15.0,-5.0,S,America/Cancun,airport,OurAirports
F9,2468,DCA,3520,DEN,3751,,0,320 319,DCA,KDCA,38.8521,-77.037697,15.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,FLL,3533,DEN,3751,,0,319 320,FLL,KFLL,26.072599,-80.152702,9.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,FLL,3533,TTN,3447,,0,319,FLL,KFLL,26.072599,-80.152702,9.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,ILG,3859,DEN,3751,,0,320,ILG,KILG,39.67869949,-75.60649872,80.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,ILG,3859,DTW,3645,,0,320,ILG,KILG,39.67869949,-75.60649872,80.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,ILG,3859,MCO,3878,,0,320,ILG,KILG,39.67869949,-75.60649872,80.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,ILG,3859,MDW,3747,,0,320,ILG,KILG,39.67869949,-75.60649872,80.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,ILG,3859,RSW,3793,,0,320,ILG,KILG,39.67869949,-75.60649872,80.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,ILG,3859,TPA,3646,,0,320,ILG,KILG,39.67869949,-75.60649872,80.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,LGA,3697,DEN,3751,,0,320,LGA,KLGA,40.77719879,-73.87259674,21.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,MBJ,1780,ORD,3830,,0,320,MBJ,MKJS,18.503700256347656,-77.91339874267578,4.0,-5.0,U,America/Jamaica,airport,OurAirports
F9,2468,MBJ,1780,STL,3678,,0,319,MBJ,MKJS,18.503700256347656,-77.91339874267578,4.0,-5.0,U,America/Jamaica,airport,OurAirports
F9,2468,MSY,3861,DEN,3751,,0,319,MSY,KMSY,29.99340057373047,-90.25800323486328,4.0,-6.0,A,America/Chicago,airport,OurAirports
F9,2468,PDX,3720,DEN,3751,,0,320 319,PDX,KPDX,45.58869934,-122.5979996,31.0,-8.0,A,America/Los_Angeles,airport,OurAirports
F9,2468,PHF,3633,DEN,3751,,0,319,PHF,KPHF,37.13190079,-76.49299622,42.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,PHL,3752,CUN,1852,,0,320,PHL,KPHL,39.87189865112305,-75.24109649658203,36.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,PHL,3752,PUJ,1760,,0,320,PHL,KPHL,39.87189865112305,-75.24109649658203,36.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,PUJ,1760,CLE,3486,,0,320,PUJ,MDPC,18.5673999786,-68.36340332030001,47.0,-4.0,U,America/Santo_Domingo,airport,OurAirports
F9,2468,PUJ,1760,ORD,3830,,0,320,PUJ,MDPC,18.5673999786,-68.36340332030001,47.0,-4.0,U,America/Santo_Domingo,airport,OurAirports
F9,2468,PUJ,1760,PHL,3752,,0,320,PUJ,MDPC,18.5673999786,-68.36340332030001,47.0,-4.0,U,America/Santo_Domingo,airport,OurAirports
F9,2468,PUJ,1760,PIT,3570,,0,320,PUJ,MDPC,18.5673999786,-68.36340332030001,47.0,-4.0,U,America/Santo_Domingo,airport,OurAirports
F9,2468,PUJ,1760,STL,3678,,0,319,PUJ,MDPC,18.5673999786,-68.36340332030001,47.0,-4.0,U,America/Santo_Domingo,airport,OurAirports
F9,2468,PVR,1836,DEN,3751,,0,319,PVR,MMPR,20.680099487304688,-105.25399780273438,23.0,-6.0,S,America/Mexico_City,airport,OurAirports
F9,2468,PVR,1836,ORD,3830,,0,320,PVR,MMPR,20.680099487304688,-105.25399780273438,23.0,-6.0,S,America/Mexico_City,airport,OurAirports
F9,2468,PVR,1836,STL,3678,,0,319,PVR,MMPR,20.680099487304688,-105.25399780273438,23.0,-6.0,S,America/Mexico_City,airport,OurAirports
F9,2468,RSW,3793,DEN,3751,,0,319 320,RSW,KRSW,26.53619956970215,-81.75520324707031,30.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,RSW,3793,ILG,3859,,0,320,RSW,KRSW,26.53619956970215,-81.75520324707031,30.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,RSW,3793,TTN,3447,,0,319,RSW,KRSW,26.53619956970215,-81.75520324707031,30.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,SAN,3731,DEN,3751,,0,319 320,SAN,KSAN,32.7336006165,-117.190002441,17.0,-8.0,A,America/Los_Angeles,airport,OurAirports
F9,2468,SBA,3949,DEN,3751,,0,319,SBA,KSBA,34.42620087,-119.8399963,13.0,-8.0,A,America/Los_Angeles,airport,OurAirports
F9,2468,SFO,3469,DEN,3751,,0,320 319,SFO,KSFO,37.61899948120117,-122.375,13.0,-8.0,A,America/Los_Angeles,airport,OurAirports
F9,2468,SNA,3867,DEN,3751,,0,319,SNA,KSNA,33.67570114,-117.8679962,56.0,-8.0,A,America/Los_Angeles,airport,OurAirports
F9,2468,TPA,3646,DEN,3751,,0,319 320,TPA,KTPA,27.975500106811523,-82.533203125,26.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,TPA,3646,ILG,3859,,0,320,TPA,KTPA,27.975500106811523,-82.533203125,26.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,TPA,3646,TTN,3447,,0,319,TPA,KTPA,27.975500106811523,-82.533203125,26.0,-5.0,A,America/New_York,airport,OurAirports
F9,2468,UST,6989,TTN,3447,,0,319,UST,KSGJ,29.9592,-81.339798,10.0,-5.0,A,America/New_York,airport,OurAirports
FB,1548,AGP,1230,SOF,1194,,0,320 319,AGP,LEMG,36.67490005493164,-4.499110221862793,53.0,1.0,E,Europe/Madrid,airport,OurAirports
FB,1548,AMS,580,SOF,1194,,0,320 E90 319,AMS,EHAM,52.308601,4.76389,-11.0,1.0,E,Europe/Amsterdam,airport,OurAirports
FB,1548,BCN,1218,SOF,1194,,0,320 319,BCN,LEBL,41.2971,2.07846,12.0,1.0,E,Europe/Madrid,airport,OurAirports
FB,1548,FCO,1555,SOF,1194,,0,E90 319 320,FCO,LIRF,41.8002778,12.2388889,13.0,1.0,E,Europe/Rome,airport,OurAirports
FB,1548,LCA,1197,SOF,1194,,0,E90,LCA,LCLK,34.875099182128906,33.624900817871094,8.0,2.0,E,Asia/Nicosia,airport,OurAirports
FB,1548,LED,2948,BOJ,1191,,0,320,LED,ULLI,59.80030059814453,30.262500762939453,78.0,3.0,N,Europe/Moscow,airport,OurAirports
FB,1548,LHR,507,SOF,1194,,0,320 319 E90,LHR,EGLL,51.4706,-0.461941,83.0,0.0,E,Europe/London,airport,OurAirports
FB,1548,PFO,1198,SOF,1194,,0,E90,PFO,LCPH,34.71799850463867,32.48569869995117,41.0,2.0,E,Asia/Nicosia,airport,OurAirports
FB,1548,PMI,3998,SOF,1194,,0,320 E90,PMI,LEPA,39.551700592,2.73881006241,27.0,1.0,E,Europe/Madrid,airport,OurAirports
FD,4947,CAN,3370,DMK,3157,,0,320,CAN,ZGGG,23.39240074157715,113.29900360107422,50.0,8.0,U,Asia/Shanghai,airport,OurAirports
FD,4947,DMK,3157,CAN,3370,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,CEI,3932,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,CKG,3393,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,CNX,3931,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,CSX,3371,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,DPS,3940,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,HAN,3199,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,HDY,3181,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,HGH,3386,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,HKG,3077,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,HKT,3179,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,KBV,3174,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,KKC,3938,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,KMG,3382,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,KOP,3936,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,KUL,3304,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,MAA,3144,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,MDL,3222,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
FD,4947,DMK,3157,MFM,3121,,0,320,DMK,VTBD,13.9125995636,100.607002258,9.0,7.0,U,Asia/Bangkok,airport,OurAirports
